1928
122	13.8704	54.1421	127.241	136	0	21	
123	13.0656	54.1421	124.588	136	0	21	
124	11.7587	54.1421	122.143	136	0	21	
125	10	54.1421	120	136	0	21	
126	7.8569	54.1421	118.241	136	0	21	
127	5.4119	54.1421	116.934	136	0	21	
128	2.759	54.1421	116.13	136	0	21	
129	0	51.1114	113.371	136	0	21	
130	-3.2442	51.1114	113.69	136	0	21	
131	-6.3638	51.1114	114.636	136	0	21	
132	-9.2388	51.1114	116.173	136	0	21	
133	-11.7588	51.1114	118.241	136	0	21	
134	-13.8268	51.1114	120.761	136	0	21	
135	-15.3636	51.1114	123.636	136	0	21	
136	-16.3099	51.1114	126.756	136	0	21	
137	-16.6294	51.1114	130	136	0	21	
138	-16.3099	51.1114	133.244	136	0	21	
139	-15.3636	51.1114	136.364	136	0	21	
140	-13.8268	51.1114	139.239	136	0	21	
141	-11.7587	51.1114	141.759	136	0	21	
142	-9.2388	51.1114	143.827	136	0	21	
143	-6.3638	51.1114	145.364	136	0	21	
144	-3.2442	51.1114	146.31	136	0	21	
145	0	51.1114	146.629	136	0	21	
146	3.2443	51.1114	146.31	136	0	21	
147	6.3638	51.1114	145.363	136	0	21	
148	9.2388	51.1114	143.827	136	0	21	
149	11.7588	51.1114	141.759	136	0	21	
150	13.8268	51.1114	139.239	136	0	21	
151	15.3636	51.1114	136.364	136	0	21	
152	16.3099	51.1114	133.244	136	0	21	
153	16.6294	51.1114	130	136	0	21	
154	16.3099	51.1114	126.756	136	0	21	
155	15.3635	51.1114	123.636	136	0	21	
156	13.8268	51.1114	120.761	136	0	21	
157	11.7587	51.1114	118.241	136	0	21	
158	9.2388	51.1114	116.173	136	0	21	
159	6.3638	51.1114	114.636	136	0	21	
160	3.2442	51.1114	113.69	136	0	21	
161	0	47.6537	111.522	136	0	21	
162	-3.6048	47.6537	111.877	136	0	21	
163	-7.0711	47.6537	112.929	136	0	21	
164	-10.2656	47.6537	114.636	136	0	21	
165	-13.0656	47.6537	116.934	136	0	21	
166	-15.3636	47.6537	119.734	136	0	21	
167	-17.0711	47.6537	122.929	136	0	21	
168	-18.1225	47.6537	126.395	136	0	21	
169	-18.4776	47.6537	130	136	0	21	
170	-18.1225	47.6537	133.605	136	0	21	
171	-17.0711	47.6537	137.071	136	0	21	
172	-15.3635	47.6537	140.266	136	0	21	
173	-13.0656	47.6537	143.066	136	0	21	
174	-10.2656	47.6537	145.364	136	0	21	
175	-7.0711	47.6537	147.071	136	0	21	
176	-3.6048	47.6537	148.123	136	0	21	
177	0	47.6537	148.478	136	0	21	
178	3.6048	47.6537	148.122	136	0	21	
179	7.0711	47.6537	147.071	136	0	21	
180	10.2656	47.6537	145.363	136	0	21	
181	13.0656	47.6537	143.066	136	0	21	
182	15.3636	47.6537	140.266	136	0	21	
183	17.0711	47.6537	137.071	136	0	21	
184	18.1226	47.6537	133.605	136	0	21	
185	18.4776	47.6537	130	136	0	21	
186	18.1225	47.6537	126.395	136	0	21	
187	17.0711	47.6537	122.929	136	0	21	
188	15.3635	47.6537	119.734	136	0	21	
189	13.0656	47.6537	116.934	136	0	21	
190	10.2656	47.6537	114.636	136	0	21	
191	7.071	47.6537	112.929	136	0	21	
192	3.6048	47.6537	111.877	136	0	21	
193	0	43.9018	110.384	136	0	21	
194	-3.8268	43.9018	110.761	136	0	21	
195	-7.5066	43.9018	111.877	136	0	21	
196	-10.8979	43.9018	113.69	136	0	21	
197	-13.8704	43.9018	116.13	136	0	21	
198	-16.3099	43.9018	119.102	136	0	21	
199	-18.1226	43.9018	122.493	136	0	21	
200	-19.2388	43.9018	126.173	136	0	21	
201	-19.6157	43.9018	130	136	0	21	
202	-19.2388	43.9018	133.827	136	0	21	
203	-18.1225	43.9018	137.507	136	0	21	
204	-16.3099	43.9018	140.898	136	0	21	
205	-13.8704	43.9018	143.87	136	0	21	
206	-10.8979	43.9018	146.31	136	0	21	
207	-7.5066	43.9018	148.123	136	0	21	
208	-3.8268	43.9018	149.239	136	0	21	
209	0	43.9018	149.616	136	0	21	
210	3.8269	43.9018	149.239	136	0	21	
211	7.5066	43.9018	148.122	136	0	21	
212	10.8979	43.9018	146.31	136	0	21	
213	13.8704	43.9018	143.87	136	0	21	
214	16.3099	43.9018	140.898	136	0	21	
215	18.1226	43.9018	137.507	136	0	21	
216	19.2388	43.9018	133.827	136	0	21	
217	19.6157	43.9018	130	136	0	21	
218	19.2388	43.9018	126.173	136	0	21	
219	18.1225	43.9018	122.493	136	0	21	
220	16.3098	43.9018	119.102	136	0	21	
221	13.8704	43.9018	116.13	136	0	21	
222	10.8979	43.9018	113.69	136	0	21	
223	7.5066	43.9018	111.877	136	0	21	
224	3.8268	43.9018	110.761	136	0	21	
225	0	40	110	136	0	21	
226	-3.9018	40	110.384	136	0	21	
227	-7.6537	40	111.522	136	0	21	
228	-11.1114	40	113.371	136	0	21	
229	-14.1421	40	115.858	136	0	21	
230	-16.6294	40	118.889	136	0	21	
231	-18.4776	40	122.346	136	0	21	
232	-19.6157	40	126.098	136	0	21	
233	-20	40	130	136	0	21	
234	-19.6157	40	133.902	136	0	21	
235	-18.4776	40	137.654	136	0	21	
236	-16.6294	40	141.111	136	0	21	
237	-14.1421	40	144.142	136	0	21	
238	-11.1114	40	146.629	136	0	21	
239	-7.6537	40	148.478	136	0	21	
240	-3.9018	40	149.616	136	0	21	
241	0	40	150	136	0	21	
242	3.9018	40	149.616	136	0	21	
243	7.6537	40	148.478	136	0	21	
244	11.1114	40	146.629	136	0	21	
245	14.1422	40	144.142	136	0	21	
246	16.6294	40	141.111	136	0	21	
247	18.4776	40	137.654	136	0	21	
248	19.6157	40	133.902	136	0	21	
249	20	40	130	136	0	21	
250	19.6157	40	126.098	136	0	21	
251	18.4776	40	122.346	136	0	21	
252	16.6294	40	118.889	136	0	21	
253	14.1421	40	115.858	136	0	21	
254	11.1114	40	113.371	136	0	21	
255	7.6536	40	111.522	136	0	21	
256	3.9018	40	110.384	136	0	21	
257	-3.8268	36.0982	110.761	136	0	21	
258	0	36.0982	110.384	136	0	21	
259	-7.5066	36.0982	111.877	136	0	21	
260	-10.8979	36.0982	113.69	136	0	21	
261	-13.8704	36.0982	116.13	136	0	21	
262	-16.3099	36.0982	119.102	136	0	21	
263	-18.1226	36.0982	122.493	136	0	21	
264	-19.2388	36.0982	126.173	136	0	21	
265	-19.6157	36.0982	130	136	0	21	
266	-19.2388	36.0982	133.827	136	0	21	
267	-18.1225	36.0982	137.507	136	0	21	
268	-16.3099	36.0982	140.898	136	0	21	
269	-13.8704	36.0982	143.87	136	0	21	
270	-10.8979	36.0982	146.31	136	0	21	
271	-7.5066	36.0982	148.123	136	0	21	
272	-3.8268	36.0982	149.239	136	0	21	
273	0	36.0982	149.616	136	0	21	
274	3.8269	36.0982	149.239	136	0	21	
275	7.5066	36.0982	148.122	136	0	21	
276	10.8979	36.0982	146.31	136	0	21	
277	13.8704	36.0982	143.87	136	0	21	
278	16.3099	36.0982	140.898	136	0	21	
279	18.1226	36.0982	137.507	136	0	21	
280	19.2388	36.0982	133.827	136	0	21	
281	19.6157	36.0982	130	136	0	21	
282	19.2388	36.0982	126.173	136	0	21	
283	18.1225	36.0982	122.493	136	0	21	
284	16.3098	36.0982	119.102	136	0	21	
285	13.8704	36.0982	116.13	136	0	21	
286	10.8979	36.0982	113.69	136	0	21	
287	7.5066	36.0982	111.877	136	0	21	
288	3.8268	36.0982	110.761	136	0	21	
289	0	32.3463	111.522	136	0	21	
290	-3.6048	32.3463	111.877	136	0	21	
291	-7.0711	32.3463	112.929	136	0	21	
292	-10.2656	32.3463	114.636	136	0	21	
293	-13.0656	32.3463	116.934	136	0	21	
294	-15.3636	32.3463	119.734	136	0	21	
295	-17.0711	32.3463	122.929	136	0	21	
296	-18.1225	32.3463	126.395	136	0	21	
297	-18.4776	32.3463	130	136	0	21	
298	-18.1225	32.3463	133.605	136	0	21	
299	-17.0711	32.3463	137.071	136	0	21	
300	-15.3635	32.3463	140.266	136	0	21	
301	-13.0656	32.3463	143.066	136	0	21	
302	-10.2656	32.3463	145.364	136	0	21	
303	-7.0711	32.3463	147.071	136	0	21	
304	-3.6048	32.3463	148.123	136	0	21	
305	0	32.3463	148.478	136	0	21	
306	3.6048	32.3463	148.122	136	0	21	
307	7.0711	32.3463	147.071	136	0	21	
308	10.2656	32.3463	145.363	136	0	21	
309	13.0656	32.3463	143.066	136	0	21	
310	15.3636	32.3463	140.266	136	0	21	
311	17.0711	32.3463	137.071	136	0	21	
312	18.1226	32.3463	133.605	136	0	21	
313	18.4776	32.3463	130	136	0	21	
314	18.1225	32.3463	126.395	136	0	21	
315	17.0711	32.3463	122.929	136	0	21	
316	15.3635	32.3463	119.734	136	0	21	
317	13.0656	32.3463	116.934	136	0	21	
318	10.2656	32.3463	114.636	136	0	21	
319	7.071	32.3463	112.929	136	0	21	
320	3.6048	32.3463	111.877	136	0	21	
321	0	28.8886	113.371	136	0	21	
322	-3.2442	28.8886	113.69	136	0	21	
323	-6.3638	28.8886	114.636	136	0	21	
324	-9.2388	28.8886	116.173	136	0	21	
325	-11.7588	28.8886	118.241	136	0	21	
326	-13.8268	28.8886	120.761	136	0	21	
327	-15.3636	28.8886	123.636	136	0	21	
328	-16.3099	28.8886	126.756	136	0	21	
329	-16.6294	28.8886	130	136	0	21	
330	-16.3099	28.8886	133.244	136	0	21	
331	-15.3636	28.8886	136.364	136	0	21	
332	-13.8268	28.8886	139.239	136	0	21	
333	-11.7587	28.8886	141.759	136	0	21	
334	-9.2388	28.8886	143.827	136	0	21	
335	-6.3638	28.8886	145.364	136	0	21	
336	-3.2442	28.8886	146.31	136	0	21	
337	0	28.8886	146.629	136	0	21	
338	3.2443	28.8886	146.31	136	0	21	
339	6.3638	28.8886	145.363	136	0	21	
340	9.2388	28.8886	143.827	136	0	21	
341	11.7588	28.8886	141.759	136	0	21	
342	13.8268	28.8886	139.239	136	0	21	
343	15.3636	28.8886	136.364	136	0	21	
344	16.3099	28.8886	133.244	136	0	21	
345	16.6294	28.8886	130	136	0	21	
346	16.3099	28.8886	126.756	136	0	21	
347	15.3635	28.8886	123.636	136	0	21	
348	13.8268	28.8886	120.761	136	0	21	
349	11.7587	28.8886	118.241	136	0	21	
350	9.2388	28.8886	116.173	136	0	21	
351	6.3638	28.8886	114.636	136	0	21	
352	3.2442	28.8886	113.69	136	0	21	
353	0	25.8579	115.858	136	0	21	
354	-2.759	25.8579	116.13	136	0	21	
355	-5.412	25.8579	116.934	136	0	21	
356	-7.8569	25.8579	118.241	136	0	21	
357	-10	25.8579	120	136	0	21	
358	-11.7588	25.8579	122.143	136	0	21	
359	-13.0656	25.8579	124.588	136	0	21	
360	-13.8704	25.8579	127.241	136	0	21	
361	-14.1421	25.8579	130	136	0	21	
362	-13.8704	25.8579	132.759	136	0	21	
363	-13.0656	25.8579	135.412	136	0	21	
364	-11.7588	25.8579	137.857	136	0	21	
365	-10	25.8579	140	136	0	21	
366	-7.8569	25.8579	141.759	136	0	21	
367	-5.412	25.8579	143.066	136	0	21	
368	-2.759	25.8579	143.87	136	0	21	
369	0	25.8579	144.142	136	0	21	
370	2.759	25.8579	143.87	136	0	21	
371	5.412	25.8579	143.066	136	0	21	
372	7.857	25.8579	141.759	136	0	21	
373	10	25.8579	140	136	0	21	
374	11.7588	25.8579	137.857	136	0	21	
375	13.0656	25.8579	135.412	136	0	21	
376	13.8704	25.8579	132.759	136	0	21	
377	14.1421	25.8579	130	136	0	21	
378	13.8704	25.8579	127.241	136	0	21	
379	13.0656	25.8579	124.588	136	0	21	
380	11.7587	25.8579	122.143	136	0	21	
381	10	25.8579	120	136	0	21	
382	7.8569	25.8579	118.241	136	0	21	
383	5.4119	25.8579	116.934	136	0	21	
384	2.759	25.8579	116.13	136	0	21	
385	0	23.3706	118.889	136	0	21	
386	-2.1677	23.3706	119.102	136	0	21	
387	-4.2521	23.3706	119.734	136	0	21	
388	-6.1732	23.3706	120.761	136	0	21	
389	-7.8569	23.3706	122.143	136	0	21	
390	-9.2388	23.3706	123.827	136	0	21	
391	-10.2656	23.3706	125.748	136	0	21	
392	-10.8979	23.3706	127.832	136	0	21	
393	-11.1114	23.3706	130	136	0	21	
394	-10.8979	23.3706	132.168	136	0	21	
395	-10.2656	23.3706	134.252	136	0	21	
396	-9.2388	23.3706	136.173	136	0	21	
397	-7.8569	23.3706	137.857	136	0	21	
398	-6.1732	23.3706	139.239	136	0	21	
399	-4.2521	23.3706	140.266	136	0	21	
400	-2.1677	23.3706	140.898	136	0	21	
401	0	23.3706	141.111	136	0	21	
402	2.1677	23.3706	140.898	136	0	21	
403	4.2522	23.3706	140.266	136	0	21	
404	6.1732	23.3706	139.239	136	0	21	
405	7.857	23.3706	137.857	136	0	21	
406	9.2388	23.3706	136.173	136	0	21	
407	10.2656	23.3706	134.252	136	0	21	
408	10.8979	23.3706	132.168	136	0	21	
409	11.1114	23.3706	130	136	0	21	
410	10.8979	23.3706	127.832	136	0	21	
411	10.2656	23.3706	125.748	136	0	21	
412	9.2388	23.3706	123.827	136	0	21	
413	7.8569	23.3706	122.143	136	0	21	
414	6.1731	23.3706	120.761	136	0	21	
415	4.2521	23.3706	119.734	136	0	21	
416	2.1677	23.3706	119.102	136	0	21	
417	0	21.5224	122.346	136	0	21	
418	-1.4932	21.5224	122.493	136	0	21	
419	-2.9289	21.5224	122.929	136	0	21	
420	-4.2521	21.5224	123.636	136	0	21	
421	-5.412	21.5224	124.588	136	0	21	
422	-6.3638	21.5224	125.748	136	0	21	
423	-7.0711	21.5224	127.071	136	0	21	
424	-7.5066	21.5224	128.507	136	0	21	
425	-7.6537	21.5224	130	136	0	21	
426	-7.5066	21.5224	131.493	136	0	21	
427	-7.0711	21.5224	132.929	136	0	21	
428	-6.3638	21.5224	134.252	136	0	21	
429	-5.412	21.5224	135.412	136	0	21	
430	-4.2521	21.5224	136.364	136	0	21	
431	-2.9289	21.5224	137.071	136	0	21	
432	-1.4931	21.5224	137.507	136	0	21	
433	0	21.5224	137.654	136	0	21	
434	1.4932	21.5224	137.507	136	0	21	
435	2.9289	21.5224	137.071	136	0	21	
436	4.2522	21.5224	136.364	136	0	21	
437	5.412	21.5224	135.412	136	0	21	
438	6.3638	21.5224	134.252	136	0	21	
439	7.0711	21.5224	132.929	136	0	21	
440	7.5066	21.5224	131.493	136	0	21	
441	7.6537	21.5224	130	136	0	21	
442	7.5066	21.5224	128.507	136	0	21	
443	7.0711	21.5224	127.071	136	0	21	
444	6.3638	21.5224	125.748	136	0	21	
445	5.4119	21.5224	124.588	136	0	21	
446	4.2521	21.5224	123.636	136	0	21	
447	2.9289	21.5224	122.929	136	0	21	
448	1.4931	21.5224	122.493	136	0	21	
449	0	20.3843	126.098	136	0	21	
450	-0.7612	20.3843	126.173	136	0	21	
451	-1.4932	20.3843	126.395	136	0	21	
452	-2.1677	20.3843	126.756	136	0	21	
453	-2.759	20.3843	127.241	136	0	21	
454	-3.2442	20.3843	127.832	136	0	21	
455	-3.6048	20.3843	128.507	136	0	21	
456	-3.8268	20.3843	129.239	136	0	21	
457	-3.9018	20.3843	130	136	0	21	
458	-3.8268	20.3843	130.761	136	0	21	
459	-3.6048	20.3843	131.493	136	0	21	
460	-3.2442	20.3843	132.168	136	0	21	
461	-2.759	20.3843	132.759	136	0	21	
462	-2.1677	20.3843	133.244	136	0	21	
463	-1.4932	20.3843	133.605	136	0	21	
464	-0.7612	20.3843	133.827	136	0	21	
465	0	20.3843	133.902	136	0	21	
466	0.7612	20.3843	133.827	136	0	21	
467	1.4932	20.3843	133.605	136	0	21	
468	2.1677	20.3843	133.244	136	0	21	
469	2.759	20.3843	132.759	136	0	21	
470	3.2442	20.3843	132.168	136	0	21	
471	3.6048	20.3843	131.493	136	0	21	
472	3.8268	20.3843	130.761	136	0	21	
473	3.9018	20.3843	130	136	0	21	
474	3.8268	20.3843	129.239	136	0	21	
475	3.6048	20.3843	128.507	136	0	21	
476	3.2442	20.3843	127.832	136	0	21	
477	2.759	20.3843	127.241	136	0	21	
478	2.1677	20.3843	126.756	136	0	21	
479	1.4931	20.3843	126.395	136	0	21	
480	0.7612	20.3843	126.173	136	0	21	
481	0	20	130	136	0	21	
482	40	-20	90	62	71	203	
483	40	-20.3843	86.0982	62	71	203	
484	39.2388	-20.3843	86.1732	62	71	203	
485	38.5068	-20.3843	86.3952	62	71	203	
486	37.8323	-20.3843	86.7558	62	71	203	
487	37.241	-20.3843	87.241	62	71	203	
488	36.7558	-20.3843	87.8323	62	71	203	
489	36.3952	-20.3843	88.5068	62	71	203	
490	36.1732	-20.3843	89.2388	62	71	203	
491	36.0982	-20.3843	90	62	71	203	
492	36.1732	-20.3843	90.7612	62	71	203	
493	36.3952	-20.3843	91.4932	62	71	203	
494	36.7558	-20.3843	92.1677	62	71	203	
495	37.241	-20.3843	92.759	62	71	203	
496	37.8323	-20.3843	93.2442	62	71	203	
497	38.5068	-20.3843	93.6048	62	71	203	
498	39.2388	-20.3843	93.8268	62	71	203	
499	40	-20.3843	93.9018	62	71	203	
500	40.7612	-20.3843	93.8268	62	71	203	
501	41.4932	-20.3843	93.6048	62	71	203	
502	42.1677	-20.3843	93.2442	62	71	203	
503	42.759	-20.3843	92.759	62	71	203	
504	43.2442	-20.3843	92.1677	62	71	203	
505	43.6048	-20.3843	91.4932	62	71	203	
506	43.8268	-20.3843	90.7612	62	71	203	
507	43.9018	-20.3843	90	62	71	203	
508	43.8268	-20.3843	89.2388	62	71	203	
509	43.6048	-20.3843	88.5068	62	71	203	
510	43.2442	-20.3843	87.8323	62	71	203	
511	42.759	-20.3843	87.241	62	71	203	
512	42.1677	-20.3843	86.7558	62	71	203	
513	41.4931	-20.3843	86.3952	62	71	203	
514	40.7612	-20.3843	86.1732	62	71	203	
515	40	-21.5224	82.3463	62	71	203	
516	38.5068	-21.5224	82.4934	62	71	203	
517	37.0711	-21.5224	82.9289	62	71	203	
518	35.7478	-21.5224	83.6362	62	71	203	
519	34.588	-21.5224	84.588	62	71	203	
520	33.6362	-21.5224	85.7478	62	71	203	
521	32.9289	-21.5224	87.0711	62	71	203	
522	32.4934	-21.5224	88.5068	62	71	203	
523	32.3463	-21.5224	90	62	71	203	
524	32.4934	-21.5224	91.4932	62	71	203	
525	32.9289	-21.5224	92.9289	62	71	203	
526	33.6362	-21.5224	94.2522	62	71	203	
527	34.588	-21.5224	95.412	62	71	203	
528	35.7479	-21.5224	96.3638	62	71	203	
529	37.0711	-21.5224	97.0711	62	71	203	
530	38.5069	-21.5224	97.5066	62	71	203	
531	40	-21.5224	97.6537	62	71	203	
532	41.4932	-21.5224	97.5066	62	71	203	
533	42.9289	-21.5224	97.0711	62	71	203	
534	44.2522	-21.5224	96.3638	62	71	203	
535	45.412	-21.5224	95.412	62	71	203	
536	46.3638	-21.5224	94.2521	62	71	203	
537	47.0711	-21.5224	92.9289	62	71	203	
538	47.5066	-21.5224	91.4931	62	71	203	
539	47.6537	-21.5224	90	62	71	203	
540	47.5066	-21.5224	88.5068	62	71	203	
541	47.0711	-21.5224	87.0711	62	71	203	
542	46.3638	-21.5224	85.7478	62	71	203	
543	45.4119	-21.5224	84.588	62	71	203	
544	44.2521	-21.5224	83.6362	62	71	203	
545	42.9289	-21.5224	82.9289	62	71	203	
546	41.4931	-21.5224	82.4934	62	71	203	
547	40	-23.3706	78.8886	62	71	203	
548	37.8323	-23.3706	79.1021	62	71	203	
549	35.7478	-23.3706	79.7344	62	71	203	
550	33.8268	-23.3706	80.7612	62	71	203	
551	32.1431	-23.3706	82.1431	62	71	203	
552	30.7612	-23.3706	83.8268	62	71	203	
553	29.7344	-23.3706	85.7479	62	71	203	
554	29.1021	-23.3706	87.8323	62	71	203	
555	28.8886	-23.3706	90	62	71	203	
556	29.1021	-23.3706	92.1677	62	71	203	
557	29.7344	-23.3706	94.2522	62	71	203	
558	30.7612	-23.3706	96.1732	62	71	203	
559	32.1431	-23.3706	97.857	62	71	203	
560	33.8268	-23.3706	99.2388	62	71	203	
561	35.7479	-23.3706	100.266	62	71	203	
562	37.8323	-23.3706	100.898	62	71	203	
563	40	-23.3706	101.111	62	71	203	
564	42.1677	-23.3706	100.898	62	71	203	
565	44.2522	-23.3706	100.266	62	71	203	
566	46.1732	-23.3706	99.2388	62	71	203	
567	47.857	-23.3706	97.8569	62	71	203	
568	49.2388	-23.3706	96.1732	62	71	203	
569	50.2656	-23.3706	94.2521	62	71	203	
570	50.8979	-23.3706	92.1677	62	71	203	
571	51.1114	-23.3706	90	62	71	203	
572	50.8979	-23.3706	87.8323	62	71	203	
573	50.2656	-23.3706	85.7478	62	71	203	
574	49.2388	-23.3706	83.8268	62	71	203	
575	47.8569	-23.3706	82.143	62	71	203	
576	46.1731	-23.3706	80.7612	62	71	203	
577	44.2521	-23.3706	79.7344	62	71	203	
578	42.1677	-23.3706	79.1021	62	71	203	
579	40	-25.8579	75.8579	62	71	203	
580	37.241	-25.8579	76.1296	62	71	203	
581	34.588	-25.8579	76.9344	62	71	203	
582	32.1431	-25.8579	78.2412	62	71	203	
583	30	-25.8579	80	62	71	203	
584	28.2412	-25.8579	82.1431	62	71	203	
585	26.9344	-25.8579	84.588	62	71	203	
586	26.1296	-25.8579	87.241	62	71	203	
587	25.8579	-25.8579	90	62	71	203	
588	26.1296	-25.8579	92.759	62	71	203	
589	26.9344	-25.8579	95.412	62	71	203	
590	28.2412	-25.8579	97.857	62	71	203	
591	30	-25.8579	100	62	71	203	
592	32.1431	-25.8579	101.759	62	71	203	
593	34.5881	-25.8579	103.066	62	71	203	
594	37.241	-25.8579	103.87	62	71	203	
595	40	-25.8579	104.142	62	71	203	
596	42.759	-25.8579	103.87	62	71	203	
597	45.412	-25.8579	103.066	62	71	203	
598	47.857	-25.8579	101.759	62	71	203	
599	50	-25.8579	100	62	71	203	
600	51.7588	-25.8579	97.8569	62	71	203	
601	53.0656	-25.8579	95.4119	62	71	203	
602	53.8704	-25.8579	92.759	62	71	203	
603	54.1421	-25.8579	90	62	71	203	
604	53.8704	-25.8579	87.241	62	71	203	
605	53.0656	-25.8579	84.588	62	71	203	
606	51.7587	-25.8579	82.143	62	71	203	
607	50	-25.8579	80	62	71	203	
